"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2015-12-26 12:55:00",0,0.06
"2","2015-12-26 12:56:00",0.762,0.32
"3","2015-12-26 12:57:00",0.762,0.4
"4","2015-12-26 12:58:00",1.016,0.54
"5","2015-12-26 12:59:00",0.762,0.58
"6","2015-12-26 13:00:00",0.762,0.58
"7","2015-12-26 13:01:00",0.762,0.56
"8","2015-12-26 13:02:00",0.762,0.52
"9","2015-12-26 13:03:00",0.508,0.44
"10","2015-12-26 13:04:00",0.254,0.36
"11","2015-12-26 13:05:00",0.508,0.42
"12","2015-12-26 13:06:00",0.508,0.38
"13","2015-12-26 13:07:00",0.508,0.44
"14","2015-12-26 13:08:00",0.508,0.4
"15","2015-12-26 13:09:00",0.254,0.34
"16","2015-12-26 13:10:00",0.254,0.22
"17","2015-12-26 13:11:00",0.254,0.24
"18","2015-12-26 13:12:00",0,0.14
"19","2015-12-26 13:13:00",0.254,0.2
"20","2015-12-26 13:14:00",0.254,0.1
"21","2015-12-26 13:15:00",0,0.08
"22","2015-12-26 13:16:00",0,0.1
"23","2015-12-26 13:17:00",0,0.04
"24","2015-12-26 13:18:00",0,0.08
"25","2015-12-26 13:19:00",0.254,0.06
"26","2015-12-26 13:20:00",0,0.04
"27","2015-12-26 13:21:00",0,0
"28","2015-12-26 13:22:00",0,0.06
"29","2015-12-26 13:23:00",0,0.02
"30","2015-12-26 13:24:00",0,0.02
"31","2015-12-26 13:25:00",0,0.02
"32","2015-12-26 13:26:00",0,0.04
"33","2015-12-26 13:27:00",0.254,0.08
"34","2015-12-26 13:28:00",0,0.1
"35","2015-12-26 13:29:00",0.254,0.14
"36","2015-12-26 13:30:00",0.254,0.2
"37","2015-12-26 13:31:00",0.254,0.08
"38","2015-12-26 13:32:00",0,0.16
"39","2015-12-26 13:33:00",0.254,0.1
"40","2015-12-26 13:34:00",0,0.14
"41","2015-12-26 13:35:00",0.254,0.06
"42","2015-12-26 13:36:00",0,0.08
"43","2015-12-26 13:37:00",0,0.02
"44","2015-12-26 13:38:00",0,0.06
"45","2015-12-26 13:39:00",0,0
"46","2015-12-26 13:40:00",0,0.04
"47","2015-12-26 13:41:00",0.254,0.04
"48","2015-12-26 13:42:00",0,0.06
"49","2015-12-26 13:43:00",0,0.02
"50","2015-12-26 13:44:00",0,0.02
"51","2015-12-26 13:45:00",0,0.02
"52","2015-12-26 13:46:00",0,0.02
"53","2015-12-26 13:47:00",0,0.02
"54","2015-12-26 13:48:00",0,0.02
"55","2015-12-26 13:49:00",0,0.02
"56","2015-12-26 13:50:00",0,0
"57","2015-12-26 13:51:00",0,0.02
"58","2015-12-26 13:52:00",0,0
"59","2015-12-26 13:53:00",0,0.02
"60","2015-12-26 13:54:00",0,0.02
"61","2015-12-26 13:55:00",0,0.02
"62","2015-12-26 13:56:00",0,0.04
"63","2015-12-26 13:57:00",0.254,0
"64","2015-12-26 13:58:00",0,0
"65","2015-12-26 13:59:00",0,0
"66","2015-12-26 14:00:00",0,0
"67","2015-12-26 14:01:00",0,0.02
