"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2016-01-07 11:36:00",0,0
"2","2016-01-07 11:37:00",0.254,0
"3","2016-01-07 11:38:00",0,0
"4","2016-01-07 11:39:00",0,0
"5","2016-01-07 11:40:00",0,0
"6","2016-01-07 11:41:00",0,0
"7","2016-01-07 11:42:00",0,0
"8","2016-01-07 11:43:00",0,0
"9","2016-01-07 11:44:00",0,0
"10","2016-01-07 11:45:00",0,0
"11","2016-01-07 11:46:00",0,0
"12","2016-01-07 11:47:00",0,0
"13","2016-01-07 11:48:00",0,0
"14","2016-01-07 11:49:00",0,0
"15","2016-01-07 11:50:00",0,0
"16","2016-01-07 11:51:00",0,0
"17","2016-01-07 11:52:00",0,0
"18","2016-01-07 11:53:00",0,0
"19","2016-01-07 11:54:00",0,0
"20","2016-01-07 11:55:00",0,0
"21","2016-01-07 11:56:00",0,0
"22","2016-01-07 11:57:00",0,0
"23","2016-01-07 11:58:00",0,0
"24","2016-01-07 11:59:00",0,0
"25","2016-01-07 12:00:00",0,0
"26","2016-01-07 12:01:00",0,0
"27","2016-01-07 12:02:00",0,0
"28","2016-01-07 12:03:00",0,0
"29","2016-01-07 12:04:00",0,0
"30","2016-01-07 12:05:00",0,0
"31","2016-01-07 12:06:00",0,0
"32","2016-01-07 12:07:00",0,0.022222222
"33","2016-01-07 12:08:00",0,0
"34","2016-01-07 12:09:00",0,0
"35","2016-01-07 12:10:00",0,0
"36","2016-01-07 12:11:00",0,0
"37","2016-01-07 12:12:00",0,0
"38","2016-01-07 12:13:00",0,0
"39","2016-01-07 12:14:00",0,0
"40","2016-01-07 12:15:00",0,0
"41","2016-01-07 12:16:00",0,0
"42","2016-01-07 12:17:00",0,0
"43","2016-01-07 12:18:00",0,0
"44","2016-01-07 12:19:00",0,0
"45","2016-01-07 12:20:00",0,0
"46","2016-01-07 12:21:00",0,0
"47","2016-01-07 12:22:00",0,0
"48","2016-01-07 12:23:00",0,0
"49","2016-01-07 12:24:00",0,0
"50","2016-01-07 12:25:00",0,0
"51","2016-01-07 12:26:00",0,0
"52","2016-01-07 12:27:00",0,0
"53","2016-01-07 12:28:00",0,0
"54","2016-01-07 12:29:00",0,0
"55","2016-01-07 12:30:00",0,0
"56","2016-01-07 12:31:00",0,0
"57","2016-01-07 12:32:00",0,0
"58","2016-01-07 12:33:00",0,0
"59","2016-01-07 12:34:00",0,0
"60","2016-01-07 12:35:00",0,0
"61","2016-01-07 12:36:00",0,0
"62","2016-01-07 12:37:00",0,0
"63","2016-01-07 12:38:00",0,0
"64","2016-01-07 12:39:00",0,0
"65","2016-01-07 12:40:00",0,0
"66","2016-01-07 12:41:00",0,0
"67","2016-01-07 12:42:00",0,0
"68","2016-01-07 12:43:00",0,0
"69","2016-01-07 12:44:00",0,0
"70","2016-01-07 12:45:00",0,0
"71","2016-01-07 12:46:00",0,0
"72","2016-01-07 12:47:00",0,0
"73","2016-01-07 12:48:00",0,0
"74","2016-01-07 12:49:00",0,0
"75","2016-01-07 12:50:00",0,0
"76","2016-01-07 12:51:00",0,0
"77","2016-01-07 12:52:00",0,0
"78","2016-01-07 12:53:00",0,0
