"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2015-12-21 00:41:00",0,0
"2","2015-12-21 00:42:00",0.254,0
"3","2015-12-21 00:43:00",0,0.036363636
"4","2015-12-21 00:44:00",0,0
"5","2015-12-21 00:45:00",0,0.036363636
"6","2015-12-21 00:46:00",0,0.018181818
"7","2015-12-21 00:47:00",0,0.036363636
"8","2015-12-21 00:48:00",0.254,0.054545455
"9","2015-12-21 00:49:00",0,0.072727273
"10","2015-12-21 00:50:00",0,0
"11","2015-12-21 00:51:00",0,0.036363636
"12","2015-12-21 00:52:00",0.254,0.018181818
"13","2015-12-21 00:53:00",0,0.018181818
"14","2015-12-21 00:54:00",0,0
"15","2015-12-21 00:55:00",0,0.072727273
"16","2015-12-21 00:56:00",0,0
"17","2015-12-21 00:57:00",0,0.018181818
"18","2015-12-21 00:58:00",0.254,0.018181818
"19","2015-12-21 00:59:00",0,0.054545455
"20","2015-12-21 01:00:00",0.254,0.090909091
"21","2015-12-21 01:01:00",0,0.054545455
"22","2015-12-21 01:02:00",0.254,0.109090909
"23","2015-12-21 01:03:00",0.254,0.054545455
"24","2015-12-21 01:04:00",0,0.109090909
"25","2015-12-21 01:05:00",0.254,0.072727273
"26","2015-12-21 01:06:00",0,0.036363636
"27","2015-12-21 01:07:00",0,0.018181818
"28","2015-12-21 01:08:00",0,0.072727273
"29","2015-12-21 01:09:00",0,0.036363636
"30","2015-12-21 01:10:00",0,0.018181818
"31","2015-12-21 01:11:00",0,0.018181818
"32","2015-12-21 01:12:00",0.254,0.018181818
"33","2015-12-21 01:13:00",0,0.036363636
"34","2015-12-21 01:14:00",0.254,0.163636364
"35","2015-12-21 01:15:00",0.508,0.181818182
"36","2015-12-21 01:16:00",0.254,0.218181818
"37","2015-12-21 01:17:00",0.254,0.290909091
"38","2015-12-21 01:18:00",0.508,0.2
"39","2015-12-21 01:19:00",0,0.163636364
"40","2015-12-21 01:20:00",0.254,0.127272727
"41","2015-12-21 01:21:00",0,0.072727273
"42","2015-12-21 01:22:00",0.254,0.090909091
"43","2015-12-21 01:23:00",0,0.109090909
"44","2015-12-21 01:24:00",0,0
"45","2015-12-21 01:25:00",0,0.127272727
"46","2015-12-21 01:26:00",0.254,0.109090909
"47","2015-12-21 01:27:00",0.254,0.109090909
"48","2015-12-21 01:28:00",0.508,0.272727273
"49","2015-12-21 01:29:00",1.016,0.4
"50","2015-12-21 01:30:00",1.016,0.563636364
