"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2015-11-27 23:41:00",0,0
"2","2015-11-27 23:42:00",0.254,0
"3","2015-11-27 23:43:00",0,0
"4","2015-11-27 23:44:00",0,0.04
"5","2015-11-27 23:45:00",0.254,0.04
"6","2015-11-27 23:46:00",0,0
"7","2015-11-27 23:47:00",0,0.02
"8","2015-11-27 23:48:00",0,0
"9","2015-11-27 23:49:00",0,0
"10","2015-11-27 23:50:00",0,0.04
"11","2015-11-27 23:51:00",0,0
"12","2015-11-27 23:52:00",0.254,0.04
"13","2015-11-27 23:53:00",0.254,0.08
"14","2015-11-27 23:54:00",0.254,0.04
"15","2015-11-27 23:55:00",0.254,0.14
"16","2015-11-27 23:56:00",0.508,0.22
"17","2015-11-27 23:57:00",0.508,0.36
"18","2015-11-27 23:58:00",0.762,0.18
"19","2015-11-27 23:59:00",0.254,0.1
"20","2015-11-28 00:00:00",0.254,0.12
"21","2015-11-28 00:01:00",0,0.1
"22","2015-11-28 00:02:00",0,0
"23","2015-11-28 00:03:00",0,0
"24","2015-11-28 00:04:00",0,0
"25","2015-11-28 00:05:00",0.254,0.02
"26","2015-11-28 00:06:00",0,0.04
"27","2015-11-28 00:07:00",0,0.04
"28","2015-11-28 00:08:00",0,0.06
"29","2015-11-28 00:09:00",0,0
"30","2015-11-28 00:10:00",0,0
"31","2015-11-28 00:11:00",0,0.02
"32","2015-11-28 00:12:00",0,0.02
"33","2015-11-28 00:13:00",0,0
"34","2015-11-28 00:14:00",0,0.02
"35","2015-11-28 00:15:00",0,0
"36","2015-11-28 00:16:00",0,0
"37","2015-11-28 00:17:00",0,0
"38","2015-11-28 00:18:00",0,0
"39","2015-11-28 00:19:00",0,0
"40","2015-11-28 00:20:00",0,0
"41","2015-11-28 00:21:00",0,0
"42","2015-11-28 00:22:00",0,0
"43","2015-11-28 00:23:00",0,0
"44","2015-11-28 00:24:00",0,0
"45","2015-11-28 00:25:00",0,0
"46","2015-11-28 00:26:00",0,0.02
"47","2015-11-28 00:27:00",0,0
"48","2015-11-28 00:28:00",0,0
"49","2015-11-28 00:29:00",0,0
"50","2015-11-28 00:30:00",0,0.02
"51","2015-11-28 00:31:00",0,0
"52","2015-11-28 00:32:00",0,0
"53","2015-11-28 00:33:00",0,0
"54","2015-11-28 00:34:00",0,0
"55","2015-11-28 00:35:00",0,0
"56","2015-11-28 00:36:00",0,0
"57","2015-11-28 00:37:00",0,0
"58","2015-11-28 00:38:00",0,0
"59","2015-11-28 00:39:00",0,0
"60","2015-11-28 00:40:00",0,0.02
"61","2015-11-28 00:41:00",0,0
"62","2015-11-28 00:42:00",0,0
"63","2015-11-28 00:43:00",0.254,0.02
