"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2015-11-20 17:43:00",0,0
"2","2015-11-20 17:44:00",0.762,0.2
"3","2015-11-20 17:45:00",1.524,0.533333333
"4","2015-11-20 17:46:00",0.762,0.644444444
"5","2015-11-20 17:47:00",0.508,0.6
"6","2015-11-20 17:48:00",0.508,0.533333333
"7","2015-11-20 17:49:00",1.016,0.577777778
"8","2015-11-20 17:50:00",0.762,0.866666667
"9","2015-11-20 17:51:00",0.762,0.577777778
"10","2015-11-20 17:52:00",0.508,0.533333333
"11","2015-11-20 17:53:00",0.762,0.555555556
"12","2015-11-20 17:54:00",0.762,0.644444444
"13","2015-11-20 17:55:00",1.016,0.8
"14","2015-11-20 17:56:00",0.762,0.666666667
"15","2015-11-20 17:57:00",0.508,0.644444444
"16","2015-11-20 17:58:00",0.762,0.422222222
"17","2015-11-20 17:59:00",0.508,0.555555556
"18","2015-11-20 18:00:00",0.508,0.355555556
"19","2015-11-20 18:01:00",0.254,0.244444444
"20","2015-11-20 18:02:00",0,0.2
"21","2015-11-20 18:03:00",0.254,0.2
"22","2015-11-20 18:04:00",0.254,0.177777778
"23","2015-11-20 18:05:00",0.254,0.266666667
"24","2015-11-20 18:06:00",0.254,0.377777778
"25","2015-11-20 18:07:00",0.508,0.533333333
"26","2015-11-20 18:08:00",0.508,0.422222222
"27","2015-11-20 18:09:00",0.254,0.311111111
"28","2015-11-20 18:10:00",0,0.2
"29","2015-11-20 18:11:00",0.508,0.311111111
"30","2015-11-20 18:12:00",0.254,0.266666667
"31","2015-11-20 18:13:00",0.254,0.177777778
"32","2015-11-20 18:14:00",0,0.222222222
"33","2015-11-20 18:15:00",0.254,0.222222222
"34","2015-11-20 18:16:00",0.254,0.266666667
"35","2015-11-20 18:17:00",0.254,0.155555556
"36","2015-11-20 18:18:00",0,0.155555556
"37","2015-11-20 18:19:00",0.254,0.133333333
"38","2015-11-20 18:20:00",0,0.155555556
"39","2015-11-20 18:21:00",0.254,0.088888889
"40","2015-11-20 18:22:00",0,0.133333333
"41","2015-11-20 18:23:00",0,0.044444444
"42","2015-11-20 18:24:00",0.254,0.155555556
"43","2015-11-20 18:25:00",0,0.044444444
"44","2015-11-20 18:26:00",0.254,0.133333333
"45","2015-11-20 18:27:00",0,0.111111111
"46","2015-11-20 18:28:00",0,0.088888889
"47","2015-11-20 18:29:00",0,0.066666667
"48","2015-11-20 18:30:00",0.254,0.088888889
"49","2015-11-20 18:31:00",0,0.022222222
"50","2015-11-20 18:32:00",0,0.066666667
"51","2015-11-20 18:33:00",0,0.022222222
"52","2015-11-20 18:34:00",0,0.044444444
"53","2015-11-20 18:35:00",0,0.066666667
"54","2015-11-20 18:36:00",0,0.044444444
"55","2015-11-20 18:37:00",0,0
"56","2015-11-20 18:38:00",0,0.088888889
"57","2015-11-20 18:39:00",0.254,0.022222222
"58","2015-11-20 18:40:00",0,0.022222222
"59","2015-11-20 18:41:00",0,0
"60","2015-11-20 18:42:00",0,0.022222222
"61","2015-11-20 18:43:00",0,0.066666667
"62","2015-11-20 18:44:00",0,0
"63","2015-11-20 18:45:00",0,0.022222222
"64","2015-11-20 18:46:00",0,0.022222222
"65","2015-11-20 18:47:00",0,0.044444444
"66","2015-11-20 18:48:00",0,0.022222222
"67","2015-11-20 18:49:00",0,0.022222222
"68","2015-11-20 18:50:00",0,0
"69","2015-11-20 18:51:00",0,0.022222222
"70","2015-11-20 18:52:00",0,0
"71","2015-11-20 18:53:00",0,0.022222222
"72","2015-11-20 18:54:00",0,0
"73","2015-11-20 18:55:00",0.254,0.044444444
"74","2015-11-20 18:56:00",0.254,0.2
"75","2015-11-20 18:57:00",0.508,0.222222222
"76","2015-11-20 18:58:00",0.254,0.244444444
"77","2015-11-20 18:59:00",0.508,0.377777778
"78","2015-11-20 19:00:00",0.254,0.266666667
"79","2015-11-20 19:01:00",0.254,0.2
"80","2015-11-20 19:02:00",0.254,0.244444444
"81","2015-11-20 19:03:00",0.254,0.2
"82","2015-11-20 19:04:00",0.254,0.266666667
"83","2015-11-20 19:05:00",0.254,0.266666667
"84","2015-11-20 19:06:00",0.254,0.2
"85","2015-11-20 19:07:00",0,0.155555556
"86","2015-11-20 19:08:00",0.254,0.155555556
"87","2015-11-20 19:09:00",0,0.155555556
