"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2015-12-20 12:03:00",0,0
"2","2015-12-20 12:04:00",0.254,0.036363636
"3","2015-12-20 12:05:00",0.508,0.054545455
"4","2015-12-20 12:06:00",0.762,0.181818182
"5","2015-12-20 12:07:00",0.762,0.2
"6","2015-12-20 12:08:00",0.508,0.381818182
"7","2015-12-20 12:09:00",0.762,0.381818182
"8","2015-12-20 12:10:00",0.762,0.763636364
"9","2015-12-20 12:11:00",0.762,0.654545455
"10","2015-12-20 12:12:00",1.524,0.672727273
"11","2015-12-20 12:13:00",1.016,0.909090909
"12","2015-12-20 12:14:00",1.27,0.890909091
"13","2015-12-20 12:15:00",1.016,0.909090909
"14","2015-12-20 12:16:00",0.762,0.690909091
"15","2015-12-20 12:17:00",0.762,0.763636364
"16","2015-12-20 12:18:00",1.016,0.854545455
"17","2015-12-20 12:19:00",0.762,0.854545455
"18","2015-12-20 12:20:00",0.762,0.8
"19","2015-12-20 12:21:00",0.762,0.527272727
"20","2015-12-20 12:22:00",0.508,0.4
"21","2015-12-20 12:23:00",0.508,0.381818182
"22","2015-12-20 12:24:00",0.254,0.254545455
"23","2015-12-20 12:25:00",0.508,0.181818182
"24","2015-12-20 12:26:00",0.254,0.218181818
"25","2015-12-20 12:27:00",0,0.090909091
"26","2015-12-20 12:28:00",0.254,0.072727273
"27","2015-12-20 12:29:00",0,0.072727273
"28","2015-12-20 12:30:00",0,0.036363636
"29","2015-12-20 12:31:00",0,0.036363636
"30","2015-12-20 12:32:00",0,0.018181818
"31","2015-12-20 12:33:00",0,0.018181818
"32","2015-12-20 12:34:00",0,0.054545455
"33","2015-12-20 12:35:00",0,0
"34","2015-12-20 12:36:00",0,0.018181818
"35","2015-12-20 12:37:00",0,0
"36","2015-12-20 12:38:00",0,0.036363636
"37","2015-12-20 12:39:00",0,0.018181818
"38","2015-12-20 12:40:00",0,0
"39","2015-12-20 12:41:00",0,0
"40","2015-12-20 12:42:00",0,0
"41","2015-12-20 12:43:00",0,0.018181818
"42","2015-12-20 12:44:00",0,0
"43","2015-12-20 12:45:00",0,0
"44","2015-12-20 12:46:00",0,0.036363636
"45","2015-12-20 12:47:00",0,0
"46","2015-12-20 12:48:00",0,0
"47","2015-12-20 12:49:00",0,0.018181818
"48","2015-12-20 12:50:00",0,0
"49","2015-12-20 12:51:00",0,0.018181818
"50","2015-12-20 12:52:00",0,0
"51","2015-12-20 12:53:00",0,0
"52","2015-12-20 12:54:00",0.254,0
