"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2015-11-28 11:54:00",0,0
"2","2015-11-28 11:55:00",0.254,0
"3","2015-11-28 11:56:00",0,0.12
"4","2015-11-28 11:57:00",0.254,0.1
"5","2015-11-28 11:58:00",0.254,0.24
"6","2015-11-28 11:59:00",0.254,0.1
"7","2015-11-28 12:00:00",0.254,0.14
"8","2015-11-28 12:01:00",0,0.12
"9","2015-11-28 12:02:00",0.254,0.18
"10","2015-11-28 12:03:00",0.254,0.18
"11","2015-11-28 12:04:00",0.254,0.28
"12","2015-11-28 12:05:00",0.254,0.24
"13","2015-11-28 12:06:00",0.254,0.26
"14","2015-11-28 12:07:00",0.254,0.26
"15","2015-11-28 12:08:00",0.508,0.3
"16","2015-11-28 12:09:00",0.254,0.22
"17","2015-11-28 12:10:00",0.508,0.26
"18","2015-11-28 12:11:00",0,0.16
"19","2015-11-28 12:12:00",0.254,0.18
"20","2015-11-28 12:13:00",0.254,0.28
"21","2015-11-28 12:14:00",0.508,0.36
"22","2015-11-28 12:15:00",0.254,0.2
"23","2015-11-28 12:16:00",0.254,0.14
"24","2015-11-28 12:17:00",0.254,0.1
"25","2015-11-28 12:18:00",0,0.16
"26","2015-11-28 12:19:00",0.254,0.18
"27","2015-11-28 12:20:00",0.254,0.16
"28","2015-11-28 12:21:00",0.254,0.24
"29","2015-11-28 12:22:00",0.254,0.28
"30","2015-11-28 12:23:00",0.254,0.14
"31","2015-11-28 12:24:00",0,0.28
"32","2015-11-28 12:25:00",0.508,0.54
"33","2015-11-28 12:26:00",0.508,0.32
"34","2015-11-28 12:27:00",0.508,0.24
"35","2015-11-28 12:28:00",0.254,0.34
"36","2015-11-28 12:29:00",0.254,0.28
"37","2015-11-28 12:30:00",0.254,0.28
"38","2015-11-28 12:31:00",0.254,0.2
"39","2015-11-28 12:32:00",0.254,0.08
"40","2015-11-28 12:33:00",0.254,0.14
"41","2015-11-28 12:34:00",0,0.12
"42","2015-11-28 12:35:00",0.254,0.08
"43","2015-11-28 12:36:00",0,0.1
"44","2015-11-28 12:37:00",0,0.04
"45","2015-11-28 12:38:00",0.254,0.14
"46","2015-11-28 12:39:00",0,0.1
"47","2015-11-28 12:40:00",0.254,0.08
"48","2015-11-28 12:41:00",0,0.04
"49","2015-11-28 12:42:00",0.254,0.08
"50","2015-11-28 12:43:00",0,0.06
"51","2015-11-28 12:44:00",0.254,0.08
"52","2015-11-28 12:45:00",0,0.08
"53","2015-11-28 12:46:00",0,0.06
"54","2015-11-28 12:47:00",0.254,0.04
"55","2015-11-28 12:48:00",0,0.06
"56","2015-11-28 12:49:00",0,0.02
"57","2015-11-28 12:50:00",0,0.06
"58","2015-11-28 12:51:00",0,0.06
"59","2015-11-28 12:52:00",0,0
"60","2015-11-28 12:53:00",0.254,0.02
"61","2015-11-28 12:54:00",0,0.02
"62","2015-11-28 12:55:00",0,0.02
"63","2015-11-28 12:56:00",0,0.02
"64","2015-11-28 12:57:00",0,0.04
"65","2015-11-28 12:58:00",0,0.04
"66","2015-11-28 12:59:00",0,0.02
"67","2015-11-28 13:00:00",0,0.02
"68","2015-11-28 13:01:00",0,0.02
"69","2015-11-28 13:02:00",0,0
"70","2015-11-28 13:03:00",0.254,0.1
"71","2015-11-28 13:04:00",0,0.04
"72","2015-11-28 13:05:00",0,0.04
"73","2015-11-28 13:06:00",0,0.02
"74","2015-11-28 13:07:00",0.254,0.06
"75","2015-11-28 13:08:00",0,0.06
"76","2015-11-28 13:09:00",0,0.04
"77","2015-11-28 13:10:00",0,0.06
"78","2015-11-28 13:11:00",0,0.02
"79","2015-11-28 13:12:00",0.254,0.08
"80","2015-11-28 13:13:00",0,0.1
"81","2015-11-28 13:14:00",0,0.02
"82","2015-11-28 13:15:00",0,0.08
"83","2015-11-28 13:16:00",0,0.06
"84","2015-11-28 13:17:00",0.254,0
"85","2015-11-28 13:18:00",0,0.04
"86","2015-11-28 13:19:00",0,0.04
"87","2015-11-28 13:20:00",0,0.02
"88","2015-11-28 13:21:00",0,0.04
"89","2015-11-28 13:22:00",0,0.04
"90","2015-11-28 13:23:00",0,0.02
"91","2015-11-28 13:24:00",0.254,0.02
"92","2015-11-28 13:25:00",0,0.08
"93","2015-11-28 13:26:00",0,0.04
"94","2015-11-28 13:27:00",0.254,0.04
"95","2015-11-28 13:28:00",0,0.06
"96","2015-11-28 13:29:00",0,0.08
"97","2015-11-28 13:30:00",0.254,0.06
"98","2015-11-28 13:31:00",0,0.06
"99","2015-11-28 13:32:00",0,0
"100","2015-11-28 13:33:00",0,0.04
"101","2015-11-28 13:34:00",0,0
"102","2015-11-28 13:35:00",0,0.04
"103","2015-11-28 13:36:00",0,0.04
"104","2015-11-28 13:37:00",0,0.04
"105","2015-11-28 13:38:00",0,0.02
"106","2015-11-28 13:39:00",0.254,0
"107","2015-11-28 13:40:00",0,0.02
"108","2015-11-28 13:41:00",0,0.06
"109","2015-11-28 13:42:00",0,0.02
"110","2015-11-28 13:43:00",0,0.04
"111","2015-11-28 13:44:00",0,0.02
"112","2015-11-28 13:45:00",0,0
"113","2015-11-28 13:46:00",0.254,0.08
"114","2015-11-28 13:47:00",0,0.06
"115","2015-11-28 13:48:00",0,0.06
"116","2015-11-28 13:49:00",0.254,0.06
"117","2015-11-28 13:50:00",0,0.06
"118","2015-11-28 13:51:00",0,0.02
"119","2015-11-28 13:52:00",0,0.04
"120","2015-11-28 13:53:00",0,0.04
"121","2015-11-28 13:54:00",0.254,0
"122","2015-11-28 13:55:00",0,0.04
"123","2015-11-28 13:56:00",0,0.02
"124","2015-11-28 13:57:00",0,0
"125","2015-11-28 13:58:00",0,0
"126","2015-11-28 13:59:00",0,0.04
"127","2015-11-28 14:00:00",0,0.06
"128","2015-11-28 14:01:00",0,0
"129","2015-11-28 14:02:00",0,0.02
"130","2015-11-28 14:03:00",0,0.04
"131","2015-11-28 14:04:00",0.254,0.04
"132","2015-11-28 14:05:00",0,0.02
"133","2015-11-28 14:06:00",0,0.02
"134","2015-11-28 14:07:00",0,0.02
"135","2015-11-28 14:08:00",0,0.04
"136","2015-11-28 14:09:00",0,0.06
"137","2015-11-28 14:10:00",0,0
"138","2015-11-28 14:11:00",0,0.06
"139","2015-11-28 14:12:00",0.254,0.06
"140","2015-11-28 14:13:00",0,0.08
"141","2015-11-28 14:14:00",0,0
"142","2015-11-28 14:15:00",0,0.06
"143","2015-11-28 14:16:00",0.254,0.06
"144","2015-11-28 14:17:00",0,0.08
"145","2015-11-28 14:18:00",0,0.06
"146","2015-11-28 14:19:00",0,0.1
"147","2015-11-28 14:20:00",0.254,0.08
"148","2015-11-28 14:21:00",0,0.12
"149","2015-11-28 14:22:00",0.254,0.1
"150","2015-11-28 14:23:00",0,0.06
"151","2015-11-28 14:24:00",0.254,0.14
"152","2015-11-28 14:25:00",0,0.08
"153","2015-11-28 14:26:00",0.254,0.1
"154","2015-11-28 14:27:00",0,0.04
"155","2015-11-28 14:28:00",0,0.08
"156","2015-11-28 14:29:00",0,0.1
"157","2015-11-28 14:30:00",0.254,0.02
"158","2015-11-28 14:31:00",0,0.04
"159","2015-11-28 14:32:00",0,0.08
"160","2015-11-28 14:33:00",0,0.06
"161","2015-11-28 14:34:00",0.254,0.02
"162","2015-11-28 14:35:00",0,0.08
"163","2015-11-28 14:36:00",0,0.06
"164","2015-11-28 14:37:00",0,0.02
"165","2015-11-28 14:38:00",0.254,0.02
"166","2015-11-28 14:39:00",0,0.1
"167","2015-11-28 14:40:00",0,0.06
"168","2015-11-28 14:41:00",0.254,0.08
"169","2015-11-28 14:42:00",0,0.02
"170","2015-11-28 14:43:00",0,0.08
"171","2015-11-28 14:44:00",0.254,0.06
"172","2015-11-28 14:45:00",0,0.06
"173","2015-11-28 14:46:00",0,0.04
"174","2015-11-28 14:47:00",0,0.1
"175","2015-11-28 14:48:00",0.254,0.04
"176","2015-11-28 14:49:00",0,0.1
"177","2015-11-28 14:50:00",0,0
"178","2015-11-28 14:51:00",0,0.06
"179","2015-11-28 14:52:00",0.254,0.08
"180","2015-11-28 14:53:00",0,0.06
"181","2015-11-28 14:54:00",0,0
"182","2015-11-28 14:55:00",0,0.06
"183","2015-11-28 14:56:00",0,0.04
"184","2015-11-28 14:57:00",0,0
"185","2015-11-28 14:58:00",0,0.02
"186","2015-11-28 14:59:00",0.254,0.04
"187","2015-11-28 15:00:00",0,0.06
"188","2015-11-28 15:01:00",0,0.06
"189","2015-11-28 15:02:00",0,0.04
"190","2015-11-28 15:03:00",0.254,0.08
"191","2015-11-28 15:04:00",0,0.08
"192","2015-11-28 15:05:00",0,0.1
"193","2015-11-28 15:06:00",0.254,0.12
"194","2015-11-28 15:07:00",0,0.02
"195","2015-11-28 15:08:00",0,0.08
"196","2015-11-28 15:09:00",0,0.04
"197","2015-11-28 15:10:00",0,0.06
"198","2015-11-28 15:11:00",0.254,0.04
"199","2015-11-28 15:12:00",0,0.02
"200","2015-11-28 15:13:00",0,0.02
"201","2015-11-28 15:14:00",0,0.04
"202","2015-11-28 15:15:00",0,0.04
"203","2015-11-28 15:16:00",0,0.08
"204","2015-11-28 15:17:00",0.254,0.02
"205","2015-11-28 15:18:00",0,0.02
"206","2015-11-28 15:19:00",0,0.08
"207","2015-11-28 15:20:00",0,0.02
"208","2015-11-28 15:21:00",0,0.06
"209","2015-11-28 15:22:00",0.254,0.02
"210","2015-11-28 15:23:00",0,0.04
"211","2015-11-28 15:24:00",0,0.04
"212","2015-11-28 15:25:00",0,0.02
"213","2015-11-28 15:26:00",0,0.08
"214","2015-11-28 15:27:00",0,0.02
"215","2015-11-28 15:28:00",0,0
"216","2015-11-28 15:29:00",0.254,0.02
"217","2015-11-28 15:30:00",0,0.02
"218","2015-11-28 15:31:00",0,0.02
"219","2015-11-28 15:32:00",0,0.02
"220","2015-11-28 15:33:00",0,0.08
"221","2015-11-28 15:34:00",0,0
"222","2015-11-28 15:35:00",0,0
