"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2015-12-28 16:03:00",0,0
"2","2015-12-28 16:04:00",0.254,0
"3","2015-12-28 16:05:00",0.254,0
"4","2015-12-28 16:06:00",0.254,0
"5","2015-12-28 16:07:00",0.254,0.018181818
"6","2015-12-28 16:08:00",0,0.018181818
"7","2015-12-28 16:09:00",0.254,0.036363636
"8","2015-12-28 16:10:00",0,0
"9","2015-12-28 16:11:00",0.508,0.036363636
"10","2015-12-28 16:12:00",0.254,0.090909091
"11","2015-12-28 16:13:00",0.254,0.072727273
"12","2015-12-28 16:14:00",0.254,0.090909091
"13","2015-12-28 16:15:00",0.254,0.018181818
"14","2015-12-28 16:16:00",0,0.145454545
"15","2015-12-28 16:17:00",0.254,0.054545455
"16","2015-12-28 16:18:00",0,0.090909091
"17","2015-12-28 16:19:00",0,0.054545455
"18","2015-12-28 16:20:00",0.254,0.036363636
"19","2015-12-28 16:21:00",0,0.127272727
"20","2015-12-28 16:22:00",0,0.018181818
"21","2015-12-28 16:23:00",0,0.036363636
"22","2015-12-28 16:24:00",0,0.054545455
"23","2015-12-28 16:25:00",0.254,0.036363636
"24","2015-12-28 16:26:00",0,0.036363636
"25","2015-12-28 16:27:00",0.254,0.018181818
"26","2015-12-28 16:28:00",0,0.036363636
"27","2015-12-28 16:29:00",0,0.072727273
"28","2015-12-28 16:30:00",0,0.036363636
"29","2015-12-28 16:31:00",0,0.036363636
"30","2015-12-28 16:32:00",0.254,0
"31","2015-12-28 16:33:00",0,0.036363636
"32","2015-12-28 16:34:00",0,0
"33","2015-12-28 16:35:00",0,0
"34","2015-12-28 16:36:00",0,0.018181818
"35","2015-12-28 16:37:00",0.254,0.018181818
"36","2015-12-28 16:38:00",0.508,0.109090909
"37","2015-12-28 16:39:00",0.762,0.454545455
"38","2015-12-28 16:40:00",1.016,0.618181818
"39","2015-12-28 16:41:00",0.762,0.490909091
"40","2015-12-28 16:42:00",0.508,0.363636364
"41","2015-12-28 16:43:00",0.254,0.327272727
"42","2015-12-28 16:44:00",0,0.2
"43","2015-12-28 16:45:00",0.254,0.127272727
"44","2015-12-28 16:46:00",0,0.109090909
"45","2015-12-28 16:47:00",0.254,0.109090909
"46","2015-12-28 16:48:00",0,0.090909091
"47","2015-12-28 16:49:00",0.254,0.145454545
"48","2015-12-28 16:50:00",0,0.054545455
