"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2015-12-08 14:36:00",0,0
"2","2015-12-08 14:37:00",0.254,0.028571429
"3","2015-12-08 14:38:00",0,0.542857143
"4","2015-12-08 14:39:00",0.254,0.8
"5","2015-12-08 14:40:00",0.508,0.914285714
"6","2015-12-08 14:41:00",0.762,1.571428571
"7","2015-12-08 14:42:00",1.27,2.742857143
"8","2015-12-08 14:43:00",2.54,1.6
"9","2015-12-08 14:44:00",3.302,2.342857143
"10","2015-12-08 14:45:00",1.778,2.542857143
"11","2015-12-08 14:46:00",2.794,1.285714286
"12","2015-12-08 14:47:00",2.54,0.485714286
"13","2015-12-08 14:48:00",1.016,0.257142857
"14","2015-12-08 14:49:00",0.254,0.2
"15","2015-12-08 14:50:00",0.254,0.171428571
"16","2015-12-08 14:51:00",0,0.085714286
"17","2015-12-08 14:52:00",0,0.142857143
"18","2015-12-08 14:53:00",0.254,0.114285714
"19","2015-12-08 14:54:00",0,0.028571429
"20","2015-12-08 14:55:00",0.254,0.114285714
"21","2015-12-08 14:56:00",0,0.085714286
"22","2015-12-08 14:57:00",0,0.085714286
"23","2015-12-08 14:58:00",0.254,0.028571429
"24","2015-12-08 14:59:00",0,0.028571429
"25","2015-12-08 15:00:00",0,0.028571429
"26","2015-12-08 15:01:00",0,0
"27","2015-12-08 15:02:00",0,0.057142857
"28","2015-12-08 15:03:00",0,0
"29","2015-12-08 15:04:00",0,0.085714286
"30","2015-12-08 15:05:00",0,0
"31","2015-12-08 15:06:00",0.254,0.057142857
"32","2015-12-08 15:07:00",0,0
"33","2015-12-08 15:08:00",0,0
"34","2015-12-08 15:09:00",0,0
"35","2015-12-08 15:10:00",0,0
"36","2015-12-08 15:11:00",0,0
"37","2015-12-08 15:12:00",0,0.028571429
"38","2015-12-08 15:13:00",0,0.028571429
"39","2015-12-08 15:14:00",0,0
"40","2015-12-08 15:15:00",0,0.028571429
"41","2015-12-08 15:16:00",0,0
"42","2015-12-08 15:17:00",0,0
"43","2015-12-08 15:18:00",0,0.028571429
"44","2015-12-08 15:19:00",0,0
"45","2015-12-08 15:20:00",0,0
"46","2015-12-08 15:21:00",0,0
"47","2015-12-08 15:22:00",0,0
"48","2015-12-08 15:23:00",0,0
"49","2015-12-08 15:24:00",0,0.028571429
"50","2015-12-08 15:25:00",0,0
"51","2015-12-08 15:26:00",0,0
"52","2015-12-08 15:27:00",0,0
"53","2015-12-08 15:28:00",0,0
"54","2015-12-08 15:29:00",0,0
"55","2015-12-08 15:30:00",0,0
"56","2015-12-08 15:31:00",0,0.028571429
"57","2015-12-08 15:32:00",0,0
"58","2015-12-08 15:33:00",0.254,0
"59","2015-12-08 15:34:00",0,0
"60","2015-12-08 15:35:00",0,0
"61","2015-12-08 15:36:00",0,0
"62","2015-12-08 15:37:00",0,0
"63","2015-12-08 15:38:00",0,0
"64","2015-12-08 15:39:00",0,0
"65","2015-12-08 15:40:00",0,0
"66","2015-12-08 15:41:00",0,0
"67","2015-12-08 15:42:00",0,0
"68","2015-12-08 15:43:00",0,0.028571429
"69","2015-12-08 15:44:00",0,0
"70","2015-12-08 15:45:00",0,0
"71","2015-12-08 15:46:00",0,0
"72","2015-12-08 15:47:00",0,0
"73","2015-12-08 15:48:00",0,0
"74","2015-12-08 15:49:00",0,0
"75","2015-12-08 15:50:00",0,0
"76","2015-12-08 15:51:00",0,0
"77","2015-12-08 15:52:00",0,0
"78","2015-12-08 15:53:00",0,0
"79","2015-12-08 15:54:00",0,0.028571429
"80","2015-12-08 15:55:00",0,0
"81","2015-12-08 15:56:00",0,0
"82","2015-12-08 15:57:00",0,0
"83","2015-12-08 15:58:00",0,0
"84","2015-12-08 15:59:00",0,0.028571429
"85","2015-12-08 16:00:00",0,0.028571429
"86","2015-12-08 16:01:00",0,0
"87","2015-12-08 16:02:00",0,0.028571429
"88","2015-12-08 16:03:00",0,0
"89","2015-12-08 16:04:00",0,0
"90","2015-12-08 16:05:00",0,0
"91","2015-12-08 16:06:00",0,0
"92","2015-12-08 16:07:00",0,0
