"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2015-11-14 18:23:00",0,0
"2","2015-11-14 18:24:00",0.254,0
"3","2015-11-14 18:25:00",0,0
"4","2015-11-14 18:26:00",0.254,0
"5","2015-11-14 18:27:00",0,0
"6","2015-11-14 18:28:00",0.254,0
"7","2015-11-14 18:29:00",0,0
"8","2015-11-14 18:30:00",0.254,0
"9","2015-11-14 18:31:00",0.254,0.02
"10","2015-11-14 18:32:00",0.254,0.08
"11","2015-11-14 18:33:00",0,0.04
"12","2015-11-14 18:34:00",0.254,0.04
"13","2015-11-14 18:35:00",0.254,0.04
"14","2015-11-14 18:36:00",0,0.08
"15","2015-11-14 18:37:00",0.254,0.08
"16","2015-11-14 18:38:00",0,0.02
"17","2015-11-14 18:39:00",0.254,0.06
"18","2015-11-14 18:40:00",0,0.06
"19","2015-11-14 18:41:00",0,0.04
"20","2015-11-14 18:42:00",0.254,0.02
"21","2015-11-14 18:43:00",0,0.08
"22","2015-11-14 18:44:00",0,0.02
"23","2015-11-14 18:45:00",0,0
"24","2015-11-14 18:46:00",0,0.02
"25","2015-11-14 18:47:00",0,0
"26","2015-11-14 18:48:00",0,0.02
"27","2015-11-14 18:49:00",0,0.02
"28","2015-11-14 18:50:00",0,0.02
"29","2015-11-14 18:51:00",0.254,0
"30","2015-11-14 18:52:00",0,0.02
"31","2015-11-14 18:53:00",0,0
"32","2015-11-14 18:54:00",0,0
"33","2015-11-14 18:55:00",0,0
"34","2015-11-14 18:56:00",0,0
"35","2015-11-14 18:57:00",0,0
"36","2015-11-14 18:58:00",0,0
"37","2015-11-14 18:59:00",0,0
"38","2015-11-14 19:00:00",0,0
"39","2015-11-14 19:01:00",0,0
"40","2015-11-14 19:02:00",0,0
"41","2015-11-14 19:03:00",0,0
"42","2015-11-14 19:04:00",0,0
"43","2015-11-14 19:05:00",0.254,0.04
"44","2015-11-14 19:06:00",0,0.04
"45","2015-11-14 19:07:00",0,0.02
"46","2015-11-14 19:08:00",0.254,0.08
"47","2015-11-14 19:09:00",0.254,0.12
"48","2015-11-14 19:10:00",0.254,0.12
"49","2015-11-14 19:11:00",0.254,0.06
"50","2015-11-14 19:12:00",0.508,0.3
"51","2015-11-14 19:13:00",0.762,0.48
"52","2015-11-14 19:14:00",0.508,0.32
"53","2015-11-14 19:15:00",0.508,0.34
"54","2015-11-14 19:16:00",0.254,0.24
"55","2015-11-14 19:17:00",0.254,0.18
"56","2015-11-14 19:18:00",0,0.12
"57","2015-11-14 19:19:00",0.254,0.06
"58","2015-11-14 19:20:00",0,0.08
"59","2015-11-14 19:21:00",0,0.04
"60","2015-11-14 19:22:00",0,0.02
"61","2015-11-14 19:23:00",0,0.06
"62","2015-11-14 19:24:00",0.254,0.04
"63","2015-11-14 19:25:00",0,0
"64","2015-11-14 19:26:00",0,0
"65","2015-11-14 19:27:00",0,0.02
"66","2015-11-14 19:28:00",0.762,0.04
"67","2015-11-14 19:29:00",0.762,0.24
"68","2015-11-14 19:30:00",0.762,0.16
"69","2015-11-14 19:31:00",0.508,0.18
"70","2015-11-14 19:32:00",0.254,0.16
"71","2015-11-14 19:33:00",0,0.06
"72","2015-11-14 19:34:00",0.254,0.12
"73","2015-11-14 19:35:00",0,0.04
"74","2015-11-14 19:36:00",0,0.04
"75","2015-11-14 19:37:00",0.254,0.08
"76","2015-11-14 19:38:00",0,0.02
"77","2015-11-14 19:39:00",0,0.06
"78","2015-11-14 19:40:00",0,0.02
"79","2015-11-14 19:41:00",0,0.02
"80","2015-11-14 19:42:00",0.254,0.04
"81","2015-11-14 19:43:00",0,0
"82","2015-11-14 19:44:00",0,0.02
"83","2015-11-14 19:45:00",0,0.02
"84","2015-11-14 19:46:00",0,0
"85","2015-11-14 19:47:00",0,0.06
"86","2015-11-14 19:48:00",0.254,0
"87","2015-11-14 19:49:00",0,0.02
"88","2015-11-14 19:50:00",0,0.02
"89","2015-11-14 19:51:00",0,0.02
"90","2015-11-14 19:52:00",0,0
"91","2015-11-14 19:53:00",0,0.02
"92","2015-11-14 19:54:00",0,0.02
"93","2015-11-14 19:55:00",0,0.02
"94","2015-11-14 19:56:00",0,0
"95","2015-11-14 19:57:00",0,0.02
"96","2015-11-14 19:58:00",0,0.02
"97","2015-11-14 19:59:00",0,0
"98","2015-11-14 20:00:00",0,0
"99","2015-11-14 20:01:00",0,0
