"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2015-12-13 04:06:00",0,0.127272727
"2","2015-12-13 04:07:00",0.254,0.218181818
"3","2015-12-13 04:08:00",0.508,0.218181818
"4","2015-12-13 04:09:00",0.254,0.236363636
"5","2015-12-13 04:10:00",0.508,0.2
"6","2015-12-13 04:11:00",0.508,0.163636364
"7","2015-12-13 04:12:00",0.508,0.163636364
"8","2015-12-13 04:13:00",0.254,0.127272727
"9","2015-12-13 04:14:00",0.254,0.127272727
"10","2015-12-13 04:15:00",0,0.054545455
"11","2015-12-13 04:16:00",0.254,0.072727273
"12","2015-12-13 04:17:00",0,0.054545455
"13","2015-12-13 04:18:00",0,0.036363636
"14","2015-12-13 04:19:00",0.254,0.109090909
"15","2015-12-13 04:20:00",0,0
"16","2015-12-13 04:21:00",0,0.090909091
"17","2015-12-13 04:22:00",0,0.054545455
"18","2015-12-13 04:23:00",0.254,0
"19","2015-12-13 04:24:00",0,0.054545455
"20","2015-12-13 04:25:00",0,0.054545455
"21","2015-12-13 04:26:00",0,0
"22","2015-12-13 04:27:00",0,0.018181818
"23","2015-12-13 04:28:00",0,0.018181818
"24","2015-12-13 04:29:00",0,0
"25","2015-12-13 04:30:00",0,0.018181818
"26","2015-12-13 04:31:00",0,0
"27","2015-12-13 04:32:00",0,0.018181818
"28","2015-12-13 04:33:00",0,0
"29","2015-12-13 04:34:00",0,0
"30","2015-12-13 04:35:00",0.254,0
"31","2015-12-13 04:36:00",0,0.018181818
"32","2015-12-13 04:37:00",0,0.054545455
"33","2015-12-13 04:38:00",0,0
"34","2015-12-13 04:39:00",0,0.018181818
"35","2015-12-13 04:40:00",0,0
"36","2015-12-13 04:41:00",0,0
"37","2015-12-13 04:42:00",0,0
"38","2015-12-13 04:43:00",0,0.018181818
"39","2015-12-13 04:44:00",0,0.018181818
"40","2015-12-13 04:45:00",0,0.036363636
"41","2015-12-13 04:46:00",0,0
"42","2015-12-13 04:47:00",0,0.018181818
"43","2015-12-13 04:48:00",0.254,0
"44","2015-12-13 04:49:00",0,0
"45","2015-12-13 04:50:00",0,0.018181818
"46","2015-12-13 04:51:00",0,0
"47","2015-12-13 04:52:00",0,0.018181818
"48","2015-12-13 04:53:00",0,0
"49","2015-12-13 04:54:00",0,0
"50","2015-12-13 04:55:00",0,0
"51","2015-12-13 04:56:00",0,0
"52","2015-12-13 04:57:00",0,0.018181818
"53","2015-12-13 04:58:00",0,0
"54","2015-12-13 04:59:00",0,0
"55","2015-12-13 05:00:00",0,0.018181818
"56","2015-12-13 05:01:00",0,0
"57","2015-12-13 05:02:00",0,0.018181818
"58","2015-12-13 05:03:00",0,0.036363636
"59","2015-12-13 05:04:00",0,0
"60","2015-12-13 05:05:00",0,0
"61","2015-12-13 05:06:00",0,0
"62","2015-12-13 05:07:00",0,0
"63","2015-12-13 05:08:00",0,0
"64","2015-12-13 05:09:00",0,0
"65","2015-12-13 05:10:00",0,0.018181818
"66","2015-12-13 05:11:00",0,0
"67","2015-12-13 05:12:00",0,0
"68","2015-12-13 05:13:00",0,0
"69","2015-12-13 05:14:00",0,0.018181818
"70","2015-12-13 05:15:00",0,0.018181818
"71","2015-12-13 05:16:00",0,0
"72","2015-12-13 05:17:00",0,0
"73","2015-12-13 05:18:00",0,0
"74","2015-12-13 05:19:00",0,0
"75","2015-12-13 05:20:00",0,0
"76","2015-12-13 05:21:00",0,0
"77","2015-12-13 05:22:00",0,0
"78","2015-12-13 05:23:00",0,0
"79","2015-12-13 05:24:00",0,0
"80","2015-12-13 05:25:00",0,0
"81","2015-12-13 05:26:00",0,0
"82","2015-12-13 05:27:00",0,0
"83","2015-12-13 05:28:00",0,0
"84","2015-12-13 05:29:00",0,0
"85","2015-12-13 05:30:00",0,0
"86","2015-12-13 05:31:00",0.254,0
