"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2016-01-17 07:50:00",0,0
"2","2016-01-17 07:51:00",0.254,0
"3","2016-01-17 07:52:00",0,0
"4","2016-01-17 07:53:00",0,0
"5","2016-01-17 07:54:00",0,0
"6","2016-01-17 07:55:00",0,0
"7","2016-01-17 07:56:00",0,0
"8","2016-01-17 07:57:00",0,0
"9","2016-01-17 07:58:00",0,0
"10","2016-01-17 07:59:00",0,0
"11","2016-01-17 08:00:00",0,0
"12","2016-01-17 08:01:00",0,0
"13","2016-01-17 08:02:00",0,0
"14","2016-01-17 08:03:00",0,0
"15","2016-01-17 08:04:00",0,0
"16","2016-01-17 08:05:00",0,0
"17","2016-01-17 08:06:00",0,0
"18","2016-01-17 08:07:00",0,0
"19","2016-01-17 08:08:00",0,0
"20","2016-01-17 08:09:00",0,0
"21","2016-01-17 08:10:00",0,0
"22","2016-01-17 08:11:00",0,0
"23","2016-01-17 08:12:00",0,0
"24","2016-01-17 08:13:00",0,0
"25","2016-01-17 08:14:00",0,0
"26","2016-01-17 08:15:00",0,0
"27","2016-01-17 08:16:00",0,0
"28","2016-01-17 08:17:00",0,0
"29","2016-01-17 08:18:00",0,0
"30","2016-01-17 08:19:00",0,0
"31","2016-01-17 08:20:00",0,0
"32","2016-01-17 08:21:00",0,0
"33","2016-01-17 08:22:00",0,0
"34","2016-01-17 08:23:00",0,0
"35","2016-01-17 08:24:00",0,0
"36","2016-01-17 08:25:00",0,0
"37","2016-01-17 08:26:00",0,0
"38","2016-01-17 08:27:00",0,0
"39","2016-01-17 08:28:00",0,0
"40","2016-01-17 08:29:00",0,0
"41","2016-01-17 08:30:00",0,0
"42","2016-01-17 08:31:00",0,0
"43","2016-01-17 08:32:00",0,0
"44","2016-01-17 08:33:00",0,0
"45","2016-01-17 08:34:00",0,0
"46","2016-01-17 08:35:00",0,0
"47","2016-01-17 08:36:00",0,0
"48","2016-01-17 08:37:00",0,0
"49","2016-01-17 08:38:00",0,0
"50","2016-01-17 08:39:00",0,0
"51","2016-01-17 08:40:00",0,0
"52","2016-01-17 08:41:00",0,0
"53","2016-01-17 08:42:00",0,0
"54","2016-01-17 08:43:00",0,0
"55","2016-01-17 08:44:00",0,0
"56","2016-01-17 08:45:00",0,0
"57","2016-01-17 08:46:00",0,0
"58","2016-01-17 08:47:00",0,0
"59","2016-01-17 08:48:00",0,0
"60","2016-01-17 08:49:00",0,0
"61","2016-01-17 08:50:00",0,0
"62","2016-01-17 08:51:00",0,0
"63","2016-01-17 08:52:00",0,0
"64","2016-01-17 08:53:00",0,0
"65","2016-01-17 08:54:00",0,0
"66","2016-01-17 08:55:00",0,0
"67","2016-01-17 08:56:00",0,0
"68","2016-01-17 08:57:00",0,0
"69","2016-01-17 08:58:00",0,0
"70","2016-01-17 08:59:00",0,0
"71","2016-01-17 09:00:00",0,0
"72","2016-01-17 09:01:00",0,0
"73","2016-01-17 09:02:00",0,0
"74","2016-01-17 09:03:00",0,0
"75","2016-01-17 09:04:00",0,0
"76","2016-01-17 09:05:00",0,0
"77","2016-01-17 09:06:00",0,0
"78","2016-01-17 09:07:00",0,0
"79","2016-01-17 09:08:00",0,0
"80","2016-01-17 09:09:00",0,0
"81","2016-01-17 09:10:00",0,0
"82","2016-01-17 09:11:00",0,0
"83","2016-01-17 09:12:00",0,0
"84","2016-01-17 09:13:00",0,0
"85","2016-01-17 09:14:00",0,0
"86","2016-01-17 09:15:00",0,0
"87","2016-01-17 09:16:00",0,0
"88","2016-01-17 09:17:00",0,0
"89","2016-01-17 09:18:00",0,0
"90","2016-01-17 09:19:00",0,0
"91","2016-01-17 09:20:00",0,0
"92","2016-01-17 09:21:00",0,0
"93","2016-01-17 09:22:00",0,0
"94","2016-01-17 09:23:00",0,0
"95","2016-01-17 09:24:00",0.254,0
"96","2016-01-17 09:25:00",0,0
"97","2016-01-17 09:26:00",0,0.02
"98","2016-01-17 09:27:00",0,0
