"","Date_Time","Rainfall_mm","Throughfall_mm"
"1","2015-11-01 13:40:00",0,0
"2","2015-11-01 13:41:00",0.254,0
"3","2015-11-01 13:42:00",0.254,0
"4","2015-11-01 13:43:00",0.254,0
"5","2015-11-01 13:44:00",0.508,0.02
"6","2015-11-01 13:45:00",0.762,0.1
"7","2015-11-01 13:46:00",0.508,0.18
"8","2015-11-01 13:47:00",0.254,0.26
"9","2015-11-01 13:48:00",0.762,0.44
"10","2015-11-01 13:49:00",1.016,0.5
"11","2015-11-01 13:50:00",0.762,0.52
"12","2015-11-01 13:51:00",0.254,0.44
"13","2015-11-01 13:52:00",0,0.08
"14","2015-11-01 13:53:00",0.254,0.08
"15","2015-11-01 13:54:00",0,0.1
"16","2015-11-01 13:55:00",0,0.04
"17","2015-11-01 13:56:00",0.254,0.1
"18","2015-11-01 13:57:00",0,0.04
"19","2015-11-01 13:58:00",0,0.08
"20","2015-11-01 13:59:00",0.254,0.04
"21","2015-11-01 14:00:00",0,0.06
"22","2015-11-01 14:01:00",0.254,0.16
"23","2015-11-01 14:02:00",0.254,0.06
"24","2015-11-01 14:03:00",0,0.14
"25","2015-11-01 14:04:00",0,0.08
"26","2015-11-01 14:05:00",0,0.02
"27","2015-11-01 14:06:00",0,0.04
"28","2015-11-01 14:07:00",0,0.06
"29","2015-11-01 14:08:00",0.254,0
"30","2015-11-01 14:09:00",0,0.02
"31","2015-11-01 14:10:00",0,0.04
"32","2015-11-01 14:11:00",0.254,0.16
"33","2015-11-01 14:12:00",0.254,0.06
"34","2015-11-01 14:13:00",0,0.12
"35","2015-11-01 14:14:00",0,0.04
"36","2015-11-01 14:15:00",0,0.04
"37","2015-11-01 14:16:00",0,0.02
"38","2015-11-01 14:17:00",0,0
"39","2015-11-01 14:18:00",0,0.04
"40","2015-11-01 14:19:00",0,0.02
"41","2015-11-01 14:20:00",0,0.02
"42","2015-11-01 14:21:00",0,0
"43","2015-11-01 14:22:00",0,0
"44","2015-11-01 14:23:00",0,0
